speed,dist
58,13287
53,13287
58,13288
55,13289
56,13291
60,13292
58,13293
58,13298
56,13298
58,13298
57,13298
58,13299
59,13307
58.8,13307
57,13312
59,13316
58,13317
61,13317
60,13317
56,13320
56,13320
54,13320
65,13320
56,13320
60,13321
58,13323
58,13324
57,13325
60,13325
59,13326
58,13329
59,13329
57,13329
57,13333
56,13334
59,13337
61,13338
60.7,13340
58,13342
57,13344
57,13348
57,13351
56,13355
60,13355
55,13357
56,13360
60,13363
56,13363
62,13365
53,13367
59,13367
57,13369
57,13369
60,13369
58,13370
60,13370
59,13372
57,13373
56,13375
58,13376
56,13377
58,13378
57,13379
95,13387
59,13387
60,13387
57,13387
58,13389
56,13393
60,13395
56,13397
59,13398
57,13398
59,13399
60,13400
61,13400
57,13403
54,13405
55,13406
57,13417
58,13420
58,13420
57,13421
57,13421
58,13423
56,13427
59,13428
57,13434
60,13437
54,13439
59,13442
57,13445
59,13445
57,13445
59,13445
57,13453
60,13453
59,13460
55,13462
61,13462
62,13464
60,13464
56,13465
57,13474
60,13474
59,13477
57,13477
57,13480
58,13483
57,13485
55,13485
60,13485
59,13486
60,13488
56,13495
56,13498
58,13499
60,13499
61,13499
57,13500
60,13500
56,13500
57,13502
60,13503
53,13506
58,13506
59,13508
56,13512
60,13513
59,13515
60,13528
59,13530
60,13530
57,13531
55,13532
56,13536
56,13537
54,13539
59,13540
60,13542
62,13542
63,13542
60,13543
57,13544
56,13550
59,13552
56,13553
59,13553
56,13553
59,13554
54,13554
55,640
57,640
56,640
55,640
62,640
56,640
61,640
59,640
55,640
60,640
55,641
54,641
56,641
55,641
56,641
60.1,641
61,641
58,641
60,641
61,641
60,641
54,641
55,641
59,641
56,641
57,641
57,641
59,641
57,641
59,641
58,13555
58,13556
57,13557
58,13560
61,13561
59,13563
59,13564
60,13572
56,13574
60,13574
58,13578
57,13579
60,13582
57,13587
63,13587
62,13587
66,13587
56,13588
56,13588
56,13588
56,13595
55,13595
55,13596
58,13596
58,13596
57,13597
63,13597
58,13598
59,13598
59,13599
59,13600
61,13603
57,13605
58,13606
57,13607
59,13609
58,13609
59,13609
59,13610
56,13615
59,13619
65,13621
60,13622
61,13622
60,13622
58,13622
58,13623
57,13623
55,13624
60,13626
55,13629
57,13629
56,13630
54,13631
57,13632
59,13638
57,13642
57,13642
56,13645
53,13646
56,13653
55,13653
57,13653
61,13654
54,13655
57,13659
57,13660
57,13661
57,13665
58,13666
60,13667
58,13669
57,13671
59,13675
55,13675
59,13675
58,13677
58,13678
58,13680
57,13681
60,13686
58,13686
59,13687
58,13691
62,13691
60,13693
56,13701
66,13701
58,13702
58,13703
57,13703
60,13710
58,13711
57,13711
55,13713
56,13714
54,13719
59,13720
58,13720
58,13720
61,13720
60,13721
56,13724
58,13725
56.4,13726
59,13728
58,13730
60,13731
61,13732
59,13733
58,13734
58,13735
58,13736
61,13737
61,13737
59,13744
60,13744
60,13746
57,13752
60,13753
59,13755
57,13756
61,13757
58,13757
56,13757
58,13760
57,13761
55,13761
60,13764
50,13764
58,13766
56,13767
60,13768
56,13768
57,13769
53,13771
62,13771
57,13777
55,13777
58,13779
59,13782
60,13782
63,13784
58,13786
61,13786
58,13786
53,13787
57,13790
58,13790
57,13790
56,13794
57,13796
58,13797
58,13799
59,13800
55,13803
57,13807
54,13809
53,13811
60,13811
56,13811
60,13811
58,13811
59,13812
59,13812
60,13813
54,13818
59,13818
59,13819
53.9,13820
61,13820
55,13823
57,13823
60,13824
57,13825
60,13825
59,13827
60,13828
54,13828
58,13828
61,13831
56,13833
56,13839
57,13844
58,13844
58,13846
57,13846
59,13846
60,13849
55,13849
59,13850
57,13853
55,13853
57,13853
60,13853
58,13858
59,13864
61,13865
58,13867
60,13869
59,13872
57,13872
59,13873
56,13873
56,13879
57,13880
57,13882
58,13884
57,13885
55.9,13887
56,13892
61,13892
58,13899
57,13903
58,13903
56,13904
58,13905
57,13907
58,13908
57,13908
55,13912
61,13912
57,13917
58,13919
58,13919
58,13919
61,13919
59,13921
59,13923
54,13926
58,13929
55,13929
58,13930
60,13931
57,13933
59,13938
60,13939
60,13940
60,13942
63,13945
59,13945
58,13945
61,13945
59,13948
55,13949
57,13950
58,13951
58,13953
58,13956
55,13963
57,13963
56,13965
55,13968
56,13970
57,13976
56,13978
58,13983
60,13986
59,13986
60,13986
61,13991
60,13991
58,13993
58,13993
58,13994
56,13994
55,13995
60,13995
58,13996
58,13996
59,13998
56,14014
56,14017
59,14022
59,14024
58,14026
60,14027
57,14027
59,14028
56,14031
60,14032
55,14032
56.3,14033
54,14033
60,14037
55,14038
55,14039
57,14040
59,14042
59,14042
59,14042
57,14044
61,14047
57,14057
59,14058
54,14061
57,14065
58,14065
59,14066
58,14067
62,641
59,642
59,642
59,642
58,642
57,642
56,642
59,642
59,642
55,642
57,642
59,642
60,642
59,642
59,642
58,642
59,642
56,642
56,642
57,642
57,642
57,642
56,642
56,642
57,642
56,642
55,642
55,642
55,642
53,642
57,14067
59,14068
58,14071
56,14071
58,14071
58,14071
57,14071
58,14074
61,14080
57,14083
58,14084
54,14092
58,14095
60,14095
56,14103
57,14103
59,14105
58,14105
58,14105
56,14106
58,14107
59,14108
54.9,14111
59,14112
58,14119
55,14120
59,14125
60,14126
58,14127
59,14129
57,14130
57,14137
57,14138
58,14139
57,14146
56,14146
58,14148
57,14150
54,14154
59,14156
58,14157
56,14165
59,14165
60,14165
58,14165
58,14165
57,14167
59,14171
57,14174
61,14177
60,14179
56,14180
57,14182
58,14184
57,14185
58,14185
58,14188
58,14190
58,14192
60,14192
57,14194
59,14196
55,14199
57,14199
58,14199
61,14199
56,14199
58,14199
58,14199
58,14201
62,14205
56,14208
59,14208
61,14209
59,14211
60,14214
57,14215
57,14217
55,14220
55,14220
58,14220
58,14224
59,14224
59,14229
56,14231
58,14234
59,14234
58,14236
58,14236
56,14237
62,14238
54,14239
58,14240
60,14242
55,14242
61,14242
57,14245
56,14247
59,14247
58,14249
65,14251
60,14256
60,14256
59,14258
57,14266
56,14266
57,14267
58,14268
57,14275
56,14277
55,14277
56,14278
58,14279
55,14281
60,14282
56,14283
61.2,14285
56,14292
60,14293
59,14294
56,14294
60,14294
58,14294
58,14294
57.8,14295
57,14298
60,14299
57,14300
57,14300
59,14300
60,14300
57,14304
61,14308
58,14308
56,14308
58,14319
54,14319
56,14321
57,14323
59,14328
58,14330
59,14330
59,14334
60,14338
57,14340
56,14341
55,14341
59,14341
60,14344
56,14348
58,14350
55,14350
58,14351
58,14352
59,14354
56,14359
56,14359
59,14359
62,14361
58,14362
60,14364
57,14364
55,14368
58,14372
61,14372
55,14372
58,14375
60,14375
57,14375
57,14375
57,14383
58,14383
57,14383
60,14386
55,14386
60,14386
60,14386
58,14386
55,14388
55,14388
61,14394
56,14394
60,14395
60,14399
56,14400
54,14402
60,14403
60,14404
58,14406
56,14407
55,14408
58,14410
58,14411
56,14412
56,14414
59,14414
55,14414
58,14416
61,14416
55,14421
58,14424
60,14424
60,14426
55,14426
59,14426
58,14426
56,14428
57,14428
57,14429
57,14429
56,14430
57,14430
57,14433
56,14438
58,14444
56,14445
58,14447
60,14451
57,14452
56,14452
61,14452
60,14453
56,14456
60,14462
59,14465
55,14474
60,14476
52,14477
58,14479
60,14481
57,14482
56,14482
58,14482
56,14482
55,14482
54,14482
55,14482
60,14483
58,14486
61,14488
58,14489
58,14490
57,14494
55,14495
60,14498
56,14498
56,14500
55,14502
58,14502
58,14502
58,14502
56,14503
54,14505
58,14507
57,14507
60,14507
55,14519
57,14525
57,14527
58,14527
57,14527
56,14529
57,14534
58,14540
57,14542
56,14542
58,14542
58,14542
61,14543
61,14543
56,14544
56,14545
55,14548
59,14556
60,14558
56,14558
59,14558
61,14561
63,14565
57,14574
59,14574
59,14577
59,14578
57,14579
55,14581
55,14581
60,14581
55,14584
58,14586
60,14588
58,14592
54,14593
57,14593
57,14593
63,14597
60,14603
58,14603
57,14603
59,14605
57,14611
54,642
56,642
59,642
56,642
57,643
54,643
61,643
59,643
54,643
59,644
60,644
60,644
56,644
54,644
57,644
55,644
57,644
57,644
60,644
59,644
55,644
55,644
57,644
55,644
57,644
58,644
61,644
57,644
56,644
57,644
62,14615
55,14616
57,14616
54,14618
57,14620
57,14623
57,14624
62,14625
57,14626
58,14634
59,14637
57,14637
57,14637
55,14638
60,14639
58,14646
56,14646
58,14648
57,14650
58,14652
58,14654
60,14654
60,14659
58,14660
60,14660
59,14662
58,14663
58,14666
59,14666
55,14667
63,14673
57,14674
57,14674
56,14674
58,14674
61,14675
59,14680
58,14683
59,14687
57,14691
55,14691
56,14692
56,14698
60,14699
57,14704
60,14709
59,14709
59,14709
60,14709
59,14711
60,14715
58,14715
58,14717
58,14719
61,14720
57,14724
57,14725
56,14725
60,14727
59,14731
58,14732
54,14733
59.5,14735
57,14737
53,14740
57,14744
60,14745
57,14745
63,14749
60,14749
58,14750
55,14750
59,14752
57,14759
61,14763
60,14763
57,14766
60,14768
59,14773
60,14775
59,14775
57,14775
63,14775
57,14775
56,14777
57,14779
56,14787
58,14787
59,14790
60,14790
59,14792
62,14795
59,14799
59,14801
54,14802
58,14803
58,14810
60,14811
60,14812
58,14813
56,14814
58,14817
58,14819
60,14824
60,14826
60,14830
61,14833
55,14837
56,14837
57,14838
59,14841
58,14842
58,14842
56,14844
60,14844
60,14844
59,14844
56,14847
61,14853
56,14855
57,14857
57,14859
58,14860
59,14863
59,14866
58,14867
60,14870
58,14882
59,14888
59,14889
57,14889
58,14889
58,14892
62,14893
59,14900
56,14904
58,14904
55,14915
60,14918
62,14918
64,14918
58,14918
64,14920
59,14925
60,14931
59,14933
56,14935
55,14936
57,14936
59,14937
57,14938
62,14939
58,14945
58,14947
58,14948
66,14948
59,14949
59,14952
57,14956
56,14957
54,14959
60,14961
56,14968
59,14968
56,14970
58,14973
60,14973
57,14975
57,14976
57,14982
59,14982
58,14982
53.9,14998
62,14998
56,15000
58,15002
55,15005
57,15007
57,15011
56,15013
57,15014
59,15014
56,15017
58,15022
58,15025
59,15025
57,15025
58,15025
55,15026
66,15030
59,15030
55,15031
60,15032
56,15032
59,15035
53,15035
59,15036
60,15038
56,15043
64,15046
59,15047
59,15052
59,15053
60,15055
57,15059
59,15064
58,15064
57,15065
59,15065
58,15067
61,15072
57,15073
59,15076
58,15079
59,15081
59,15081
59.2,15081
60,15083
60,15086
56,15091
57,15092
58,15092
56,15092
55,15093
58,15095
56,15096
59,15097
59,15100
60,15102
56,15102
59,15105
56,15105
56,15105
60,15109
59,15110
59,15110
59,15111
56,15116
57,15118
57,15119
57,15122
54,15124
59,15126
56,15132
57,15134
59,15134
57,15137
63,15140
57,15140
56,15143
56,15144
57,15145
58,15147
60,15147
57,15148
57,15151
57,15152
58,15153
57,15153
58,15162
56,15164
58,15164
61,15164
55,15166
60,15169
58,15169
59,15172
56,15175
58,15178
59,15184
58,15185
59,15185
61,15185
56,15188
58,15188
56,15189
58,15193
56,15197
57,15197
60,15198
59,15201
56,15210
55,15210
59,15214
58,15217
62,15217
59,15218
59,15219
61,15223
62,15223
55,15225
57,15226
56,15229
60,15231
58,15231
62,15231
59,15235
59,15238
59,15238
57,15239
55,644
55,644
56,644
58,644
57,644
55,645
56,645
55,645
53,645
57,645
55,645
61,645
56,645
56,645
57,645
56,645
57,645
53,645
62,645
55,645
56,645
57,645
57,645
59,645
58,645
57,645
58,645
57,645
55,645
56,645
60,15240
59,15241
57,15245
53,15246
56,15246
57,15247
57,15247
61,15248
58,15249
59,15249
56,15252
60,15253
56,15254
58,15255
61,15255
56,15258
55,15258
57,15259
61,15261
59,15265
57,15272
59,15275
58,15278
58,15281
55,15281
55,15282
60,15282
61,15287
57,15288
57,15291
59,15291
59,15291
58,15291
58,15293
57,15301
58,15303
56,15303
57,15306
60,15308
60,15309
61,15312
60,15312
54,15316
58,15316
54,15318
60,15320
58,15321
59,15322
60,15323
58,15323
56,15324
60,15330
59,15334
57,15334
62,15335
60,15338
61,15339
59,15339
55,15348
57,15351
59,15354
59,15364
60,15365
55,15365
60,15366
60,15370
61,15371
58,15375
55,15377
57,15378
59,15379
57,15384
60,15385
57,15386
61,15392
57,15393
55,15393
55,15394
58,15394
61,15394
57,15395
58,15395
55,15395
58,15397
60,15398
59,15404
58,15412
58,15413
54,15415
61,15415
59,15418
62,15420
58,15420
60,15424
54,15426
56,15426
59,15426
60,15428
57,15430
57,15433
59,15440
56.4,15444
60,15444
56,15446
58,15450
55,15451
61,15451
60,15451
57,15454
53,15458
59,15460
60,15461
55,15464
58,15465
57,15466
59,15467
57,15472
61,15474
62,15475
55,15475
60,15478
62,15485
55,15485
57,15486
55,15488
60,15494
56,15497
58,15498
59,15499
60,15505
55,15505
58,15508
57,15509
62,15510
56,15511
54,15512
57,15513
58,15515
58,15517
59,15520
58,15522
61,15528
61,15528
60,15528
58,15529
60,15530
58,15531
55.7,15535
61,15540
58,15540
59,15543
60,15544
59,15559
58,15562
56,15562
57,15562
58,15563
61,15568
57,15575
56,15579
59,15581
57,15584
57,15584
56,15584
55,15585
65,15587
59,15589
59,15592
58,15594
59,15600
59,15601
60,15602
57,15606
59,15606
54,15609
55,15609
55,15613
61,15615
56,15618
61,15618
65,15618
61,15619
66,15627
56,15646
57,15647
56,15649
53.3,15649
59,15651
59,15651
62,15651
56,15653
58,15654
56,15658
57,15662
62,15665
59,15666
60,15671
56,15671
61,15673
61,15675
57,15680
58,15683
60,15684
59,15686
53,15688
61,15690
57,15691
59,15694
61,15695
59,15696
55,15697
62,15701
55,15706
61,15707
65,15708
60,15708
54,15710
59,15714
60,15716
56,15717
55,15718
56,15721
65,15729
56,15729
57,15729
55,15729
53.6,15730
54,15740
57,15745
56,15745
56,15746
58,15751
59,15751
55,15756
59,15757
61,15760
57,15760
56,15760
58,15762
57,15765
56.2,15766
56,15767
61,15769
59,15773
58,15773
61,15773
57,15776
56,15776
59,15783
57,15785
57,15785
57,15788
55,15792
56,15792
53,15792
58,15792
57,15794
57,15797
58,15797
62,15801
58,15801
56,15801
59,15802
58,15802
58,15804
58,15804
61,15805
58,15805
59,15806
59,15808
56,15811
57,15813
54,15814
60,15818
59,15818
58,15819
56,15819
57,15819
58,15821
55,15823
56,15824
62,15825
59,15826
60,15826
61,15827
58,15829
55,15829
59,15832
58,15836
57,15837
61,15840
60,15840
55,15840
59,15841
56,15841
57,15842
59,15843
58,15845
60,15847
56,15847
56,645
55,645
56,645
55,645
55,645
58,645
57,645
58,645
56,645
59,645
58,645
56,645
54,645
59,645
60,645
57,645
55,645
55,645
58,645
60,645
58,645
55,645
59,645
59,645
55,645
60,645
56,645
56,645
61,645
54,645
56,15848
56,15848
55,15850
55,15851
56,15851
65,15851
60,15851
56,15851
57,15852
58,15857
59,15864
59,15873
56,15874
54,15874
55,15877
59,15878
59,15887
51,15888
53,15888
58,15889
59,15897
59,15897
60,15897
60,15898
60,15907
61,15908
61,15913
58,15915
58,15917
58,15917
59,15917
60,15919
62,15919
58,15919
58,15920
58,15922
62,15923
59,15928
53,15930
58,15930
59,15931
59,15934
57,15937
58,15938
62,15939
62,15939
60,15941
58,15941
57,15941
58,15942
58,15946
58,15948
60,15948
58,15949
61,15949
58,15952
58,15955
62,15957
55,15959
59,15959
54,15962
52,15964
59,15965
60,15966
56,15968
62,15970
57,15970
57,15974
59,15977
58,15977
59,15983
61,15984
60,15984
58,15984
58,15984
60,15987
59,15987
55,15990
58,15991
55,15992
56,15992
56,15992
56,15992
56,15992
60,15992
53,15993
53.5,15996
55,15996
57,16003
61,16004
58,16013
58,16018
57,16021
58,16023
58,16025
56,16031
62,16036
58,16037
57,16041
60,16043
59,16048
58,16049
56,16052
55,16055
57,16059
56,16062
58,16062
56,16064
60,16064
54,16064
60,16068
62,16068
59,16073
59,16073
58,16075
57,16077
60,16080
58,16082
57,16085
58,16086
57,16086
56,16087
58,16091
61,16092
59,16097
60,16098
58,16100
59,16104
55,16104
57,16111
57.4,16112
57,16112
59,16116
60,16123
59,16126
56,16128
59,16129
56,16130
57,16131
58,16137
61,16140
59,16146
56,16147
61,16148
57,16149
61,16149
59,16151
57,16169
57,16169
58,16169
57,16170
58,16171
56,16171
58,16174
53,16179
57,16181
55,16183
59,16187
57,16187
60,16188
55,16189
55,16190
59,16191
59,16192
56,16193
57,16195
58,16198
59,16198
58,16198
63,16206
60,16210
60,16215
57,16219
59,16220
62,16223
56,16224
64,16231
57,16231
58,16232
56,16234
56,16235
61,16235
59,16237
57,16239
57,16239
58,16239
55.5,16240
55,16240
57,16241
60,16241
58,16241
61,16242
57,16253
58,16253
56,16256
57,16256
57,16261
58,16262
59,16273
57,16274
59,16277
58,16278
58,16280
58,16280
58,16286
62,16287
61,16287
62,16287
57,16290
60,16291
58,16294
63,16294
61,16295
56,16297
56,16300
53,16300
60,16304
62,16304
58,16304
62,16309
60,16309
57,16311
61,16314
56,16316
57,16316
57,16316
60,16319
56,16319
56,16319
61,16323
57,16329
60,16336
55,16337
56,16339
58,16340
54,16340
57,16343
56,16353
56,16353
59,16357
59,16357
57,16358
60.5,16363
53,16364
57,16364
60,16368
58,16369
56,16370
58,16378
53,16380
58,16383
57,16384
55,16386
58,16389
58,16390
60,16392
59,16392
61,16395
60,16397
57,16397
57,16398
60,16400
60,16402
56,16404
61,16406
63,16407
57,16407
60,16409
57,16410
58,16412
60,16420
59,16422
56,16425
56,16426
58,16427
55,16427
57,16427
58,16431
58,16437
60,16439
61,16442
59,16446
57,16450
58,16451
60,16459
60,16462
58,16462
56,16465
57,16466
57,16466
57,16469
59,16472
57,16479
59,16479
62,16483
60,16484
55,16485
57,16492
60,16499
58,16499
66,425
56,425
56,426
54,426
54,426
56,426
54,426
59,426
55,427
56,427
60,427
61,427
56,427
54,427
55,427
56,427
56,427
59,428
56,428
57,429
56,429
56,429
55,429
56,429
55,429
55.1,429
54.7,429
55.6,429
58,429
58,429
56,645
55,645
56,645
55,645
56,645
58,645
60,645
60,645
55,645
55,645
56,645
59,645
56,645
58,645
58,645
55,645
57,645
58,645
57,645
55,645
61,645
57,645
57,645
57,645
56,645
60,645
56,645
55,645
58,645
59,645
56,16505
59,16506
69,16506
57,16507
57,16512
61,16512
57,16513
58,16518
60,16519
56,16520
59,16521
58,16530
59,16532
59,16533
60,16538
56,16544
60,16544
57,16545
54,16547
57,16547
60,16551
57.7,16558
57,16558
60,16558
56,16560
57,16562
58,16564
55,16565
57,16570
56,16575
60,16575
58,16580
62,16582
64,16582
59,16583
58,16587
55,16589
54.2,16592
62,16593
56,16599
58,16601
56,16603
58,16611
65,16613
61,16616
54,16617
55,16618
65,16624
62,16626
60,16626
58,16626
56,16626
60,16628
58,16628
59,16629
57,16629
57,16629
58,16632
55,16636
58.5,16641
55,16642
55,16643
60,16643
58,16650
57,16650
57,16650
57,16656
60,16657
57,16665
58,16669
60,16670
59,16677
57,16683
58,16687
57,16687
53.4,16688
59,16689
64,16690
59,16693
56,16694
60,16694
60,16700
57,16703
56,16704
57,16704
55,16707
60,16709
58,16709
57,16709
60,16715
58,16716
58,16716
57,16716
56,16717
56,16718
57,16718
60,16723
57,16723
60,16728
60,16731
62,16733
59,16733
53,16733
56,16733
64,16733
60,16733
59,16736
58,16737
56,16742
59,16747
59,16750
57,16754
61,16768
54,16769
65,16776
58,16776
60,16778
58,16778
58,16778
62,16778
59,16778
61,16778
60,16778
58,16779
60,16779
58,16779
59,16783
56,16783
59,16783
59,16783
57,16786
58,16787
57,16789
62,16789
57,16789
56,16790
60,16791
57,16792
58,16793
59,16793
59,16797
57,16800
55,16801
57,16803
59,16804
58,16805
58,16807
57,16808
56,16811
58,16813
57,16817
58,16819
58,16820
55,16823
61,16824
57,16826
55,16842
64,16842
58,16854
59,16857
60,16861
60,16872
59,16872
58,16874
58,16878
58,16879
60,16881
61,16881
59,16889
58,16896
59,16900
54,16900
57,16900
59,16901
57,16904
57,16914
63,16914
62,16914
57,16914
54,16915
54,16916
59,16921
54,16922
56,16929
60,16931
57,16934
55,16937
60,16941
57,16942
59,16944
57,16945
55,16948
61,16954
59,16955
57,16955
59,16956
58,16956
58,16957
58,16960
58,16960
56,16960
55,16969
59,16970
59,16970
58,16975
61,16985
55,16985
57,16987
61,16988
59,16992
58,16994
59,16996
58,17000
58,17001
60,17003
54,17005
57,17006
56,17009
57,17010
58,17012
62,17014
58,17016
58,17017
58,17019
61,17024
60,17024
57,17027
57,17028
57,17028
58,17028
56,17029
60,17036
59,17038
58,17039
58,17041
54,17042
58,17045
59,17045
57,17049
56,17049
54,17050
61,17051
57,17051
61,17052
57,17053
59,17057
59,17057
58,17062
57,17063
58,17065
59,17066
56,17068
63,17068
62,17068
56,17068
61,17068
60,17073
57,17073
57,17076
56,17078
59,17079
59,17081
60,17084
57,17094
55,17095
58,17095
60,17096
59,17099
59,17100
59,17103
55,17108
55,17111
55,17114
56,17114
61,17115
60,17116
59,17118
54,17123
55,17125
60,17126
59,17127
61,17136
56,17138
58,17141
57,17143
61,17143
59,17146
58,17149
58,17151
57,17153
59,17153
58,17156
55,17160
57,17162
62,17164
58,17166
59,17168
59,17168
58,17172
61,17172
55,645
55,645
55,645
56,645
56,645
58,645
57,645
56,645
58,645
55,645
55,645
55,645
58,645
54,645
56,645
56,645
57,645
55,645
59,645
57,646
56,646
54,646
56,646
56,646
57,646
62,646
58,646
60,646
57,646
59,646
58,17175
56,17176
60,17179
61,17179
57,17182
58,17184
58,17186
61,17191
60,17191
59,17192
60,17193
59,17193
57,17194
57,17197
58,17197
61,17203
58,17203
58,17204
57,17204
54,17206
61,17209
55,17209
58,17213
56,17214
57,17216
58,17218
53,17219
57,17219
56,17220
58,17221
54,17223
56,17224
59,17227
60,17228
56,17231
61,17233
59,17235
58,17235
59,17237
56,17240
57,17244
54,17245
56,17247
60,17250
58,17254
55,17256
58,17258
59,17262
56,17263
57,17263
57,17265
61,17265
59,17265
62,17267
57,17273
58,17278
60,17279
56,17294
58,17294
58,17294
57,17294
57,17297
56,17312
55,17313
58,17313
59,17315
56,17317
54,17323
58,17323
58,17327
61,17329
57,17329
63,17330
58,17334
58,17338
56,17339
57,17343
58,17347
57,17351
56,17353
58,17353
58,17357
58,17358
58,17360
57,17360
56,17365
57,17365
57,17366
55,17374
59,17377
58,17379
56,17381
57,17383
56,17392
58,17393
60,17393
56,17400
57,17403
60,17403
58,17403
57,17403
58,17405
61,17405
55,17407
58,17408
55,17414
58,17416
59,17422
56,17425
60,17433
56,17433
60,17434
58,17436
55,17441
57,17442
58,17447
62,17448
58,17449
61,17451
60,17452
56,17455
59,17458
55,17460
56,17469
58,17469
53,17472
60,17473
59,17474
60,17475
60,17476
56,17485
60,17489
57,17492
57,17492
55,17496
57,17497
63,17499
57,17504
54,17509
59,17513
63,17514
54,17515
57,17516
58,17521
57,17522
56,17523
60,17525
59,17530
63,17533
59,17534
56,17534
59,17535
60,17539
56,17545
57,17548
58,17552
56,17553
58,17554
57,17555
55,17569
55,17569
58,17570
57,17574
58,17579
55,17581
61,17582
56,17590
59,17591
60,17592
55,17595
60,17597
56,17597
60,17598
59,17600
56,17604
60,17605
58,17606
57,17607
62,17607
59,17608
55,17609
58,17614
54,17614
59,17617
58,17634
60,17640
60,17642
57,17649
58,17650
60,17658
57,17659
54,17662
58,17663
58,17666
61,17667
60,17672
58,17673
59,17673
59,17674
57,17676
57,17676
61,17685
57,17688
59,17688
61,17689
58,17689
60,17692
58,17694
57,17710
55,17712
63,17713
59,17714
55,17715
56,17716
59,17723
55,17724
55,17729
57,17730
59,17740
61,17742
61,17746
57,17747
63,17751
55,17752
58,17753
61,17759
59,17759
56,17760
59,17760
61,17760
60,17760
57,17760
56,17760
60,17761
60,17765
60,17766
60,17772
60,17773
58,17776
59,17778
59,17784
60,17798
56,17801
58,17803
59,17803
60,17804
59,17805
56,17805
57,17811
59,17816
57,17820
55,17825
58,17825
58,17826
57,17829
59,17835
60,17837
54,17838
59,17840
60,17841
59,17849
57,17849
60,17849
59,17849
59,17856
57,17864
64,17869
61,17871
57,17871
59,17877
57,17882
59,17887
59,17888
57,17889
54.5,17891
58,17891
59,17892
56,17892
60,17892
59,17893
56,17893
59,17893
56,17894
55,17895
55,17898
59,17902
58,17904
58,17904
60,17905
59,17909
56,17916
55,17917
60,17920
61,17923
58,17924
61,17930
55,17932
60,17934
59,17936
52,17936
54,646
56,646
57,646
59,646
56,646
60,646
56,646
60,646
55,646
57,646
56,646
53,647
55,647
55,647
55,647
55,647
57,647
55,647
58,647
57,647
54,647
56,647
58,647
55,647
59,647
56,647
61,647
57,647
58,647
57,647
60,17938
56,17949
61,17952
58,17952
56,17953
58.5,17955
55,17955
56,17957
59,17975
57,17983
55,17986
58,17987
60,17988
59,17989
62,17995
60,17996
56,17999
60,17999
54.2,18001
59,18002
60,18003
59,18005
59,18007
55.4,18014
56,18017
59,18018
58,18020
59,18023
60,18026
57,18026
62,18026
58,18026
63,18027
59,18027
61,18028
58,18029
56,18029
61,18034
60,18034
59,18034
62,18037
59,18041
56,18050
59,18055
56,18055
56,18057
55,18059
57,18062
57,18062
58,18066
61,18067
59,18068
62,18069
55,18071
61,18077
57,18077
60,18077
53,18077
57,18080
57,18090
61,18102
61,18104
55,18107
60,18107
54,18108
58,18112
56,18113
58,18114
59,18115
61,18115
58,18115
59,18117
55,18118
56,18119
59,18120
59,18120
60,18124
56,18124
58,18125
60,18127
60,18128
56,18128
60,18128
60,18128
59,18139
56,18139
58,18149
58,18149
60,18152
58,18153
57,18159
59,18164
59,18166
57,18168
57,18172
56,18172
62,18176
55,18178
57,18179
60,18179
56,18181
55,18183
58,18186
54,18186
60,18188
55,18188
56,18190
58,18193
57,18193
55,18193
53,18198
59,18206
62,18207
53,18207
55,18211
57,18215
58,18231
58,18231
61,18232
60,18236
59,18236
58,18236
61,18236
60,18239
59,18242
56,18242
56,18242
60,18242
60,18242
58,18251
56,18252
59,18252
59,18254
57,18255
59,18257
57,18259
59,18274
55,18275
55,18276
56,18279
58,18279
61,18281
57,18281
59,18286
58,18291
56,18293
56,18294
55,18295
56,18295
55,18296
59,18299
56,18304
60,18306
57,18308
59,18310
55,18312
60,18318
55,18318
58,18320
56,18324
58,18325
56,18325
63,18340
56,18342
62,18342
60,18343
55,18344
59,18358
58,18359
56,18363
57,18364
56,18369
56,18371
59,18371
56,18371
60,18371
55,18374
61,18374
61,18376
55,18377
56,18392
56,18394
55,18395
58,18398
60,18398
60,18398
59,18405
60,18407
57,18416
59,18419
55,18421
59,18423
58,18426
60,18426
56,18426
59,18429
60,18430
57,18430
58,18430
57,18431
59,18432
57,18435
58,18439
52,18440
54,18440
55,18442
58,18443
56,18445
60,18447
61,18447
55,18458
55,18462
55,18462
60,18468
60,18470
55,18472
59,18474
57,18475
59,18477
57,18480
60,18481
58,18483
58,18485
58,18487
59,18489
59,18493
60,18495
59,18500
58,18507
54,18507
58,18508
55,18508
59,18509
58,18515
59,18522
61,18524
59,18525
60,18526
57,18528
56,18531
58,18531
58,18532
58,18535
62,18541
55,18541
56,18542
58,18552
56,18557
60,18559
58,18559
56,18559
60,18561
56,18561
57,18565
57,18571
59,18572
64,18574
60,18575
55,18578
64,18593
60,18594
58,18598
55,18599
61,18604
54,18607
59,18611
58,18614
59,18615
60,18625
60,18630
55,18640
55,18640
57,18648
60,18653
60,18656
57,18659
57,18663
56,18674
56,18678
59,18678
60,18680
56,18682
58,18686
59,18691
57,18692
56,18692
57,18693
57,18700
57,18700
59,18701
57.2,18705
60,18706
61,18707
59,18709
59,18710
58,18710
60,18717
59,18718
57,18729
60,18730
56,648
55,648
55,648
54,648
57,648
57,648
55,648
56,648
57,648
55,648
55,648
54,648
56,648
61,648
57,648
55,648
58,648
54,648
55,648
57,648
58,648
59,648
